initial_condition,time,output,parameter,S1,ST
30_30,159,1,kcat1,0.0015550272367305313,0.07892813291708498
30_30,159,1,kcat2,0.18979249258843547,0.46389861316206704
30_30,159,1,Km1,0.00038060458646614376,0.17323212621165363
30_30,159,1,Km2,0.11848067910900562,0.8606257896057784
30_30,159,1,Tmax,0.1417830345488738,0.32764441712889386
30_30,159,1,Ken,0.052301402442345706,0.12095763050532073
30_30,159,1,kAB,0.02971944656245055,0.1794246813268767
30_30,159,1,kAN,0.009808578797223707,0.4611879276559817
30_30,159,1,kAOH,0.010223384266173688,0.11919444824408128
30_30,159,1,kNH,0.013714305220070073,0.02477624811281589
30_30,159,2,kcat1,0.0015504108224836622,0.07892813291708502
30_30,159,2,kcat2,0.1864793583755206,0.35546077539040155
30_30,159,2,Km1,0.0003932746505684414,0.17323212621165388
30_30,159,2,Km2,0.11850919446324316,0.8606257896057782
30_30,159,2,Tmax,0.1417796505924555,0.3276444171288942
30_30,159,2,Ken,0.05229243969173056,0.12095763050532074
30_30,159,2,kAB,0.02972653585599753,0.1794246813268767
30_30,159,2,kAN,0.00983153903890456,0.4611879276559816
30_30,159,2,kAOH,0.010214149158648267,0.11919444824408144
30_30,159,2,kNH,0.013710387167768234,0.02477624811281589
30_30,159,3,kcat1,0.3909281595677951,0.5004702522254544
30_30,159,3,kcat2,-0.001995391181647062,0.19237459587080377
30_30,159,3,Km1,0.09256080427496155,0.2834155448375644
30_30,159,3,Km2,0.007586597758024169,0.22313649189159
30_30,159,3,Tmax,0.008142438790996145,0.15360865850924604
30_30,159,3,Ken,-0.010239201126859854,0.06538373554444252
30_30,159,3,kAB,-0.0035698709891295237,0.14163694033934765
30_30,159,3,kAN,0.025072863877834778,0.11592102168163461
30_30,159,3,kAOH,0.09615729120520383,0.2889397202385279
30_30,159,3,kNH,1.2500682466557214e-05,0.002478129671042909
30_30,160,0,kcat1,0.39051697314993383,0.49020332359541585
30_30,160,0,kcat2,-0.02064835373554237,0.18046112404859685
30_30,160,0,Km1,0.08475920228443215,0.3446224593752076
30_30,160,0,Km2,-0.00537781283134459,0.14481494441398063
30_30,160,0,Tmax,-0.013919947875922484,0.14945987524462875
30_30,160,0,Ken,-0.013904907726654994,0.05942598917957674
30_30,160,0,kAB,-0.007963541548277202,0.17782087082102163
30_30,160,0,kAN,0.021818952423567177,0.10369079182931701
30_30,160,0,kAOH,0.07246049038323146,0.30159253483330456
30_30,160,0,kNH,-0.0002153841047769697,3.724997185626483e-05
30_30,160,1,kcat1,0.0014447733645104788,0.07864502204723042
30_30,160,1,kcat2,0.19058988234762658,0.46490742109950933
30_30,160,1,Km1,0.0004333811912789704,0.17339651511921164
30_30,160,1,Km2,0.11830658602778914,0.8711140173519598
30_30,160,1,Tmax,0.14078209501766423,0.3267646552151512
30_30,160,1,Ken,0.05206559127188344,0.12067367790222962
30_30,160,1,kAB,0.029687416765627347,0.17941157988083375
30_30,160,1,kAN,0.009914648302393322,0.4664950943481638
30_30,160,1,kAOH,0.01043362637492976,0.12026306088792606
30_30,160,1,kNH,0.01377844986028583,0.02488435617182291
30_30,160,2,kcat1,0.001440178171742148,0.07864502204723048
30_30,160,2,kcat2,0.18722348076204348,0.3564144301097609
30_30,160,2,Km1,0.0004460266052816418,0.17339651511921192
30_30,160,2,Km2,0.118335434354461,0.8711140173519595
30_30,160,2,Tmax,0.14077875286790442,0.32676465521515147
30_30,160,2,Ken,0.05205660079696752,0.1206736779022296
30_30,160,2,kAB,0.029694558625459184,0.17941157988083392
30_30,160,2,kAN,0.009937799675814074,0.4664950943481637
30_30,160,2,kAOH,0.010424375836649095,0.12026306088792627
30_30,160,2,kNH,0.013774517520755387,0.024884356171822917
30_30,160,3,kcat1,0.388328324606454,0.4985404461996069
30_30,160,3,kcat2,-0.0021712726845828276,0.1943030866211304
30_30,160,3,Km1,0.09216940840211857,0.2853093232566026
30_30,160,3,Km2,0.0074362001845325165,0.22515375892102563
30_30,160,3,Tmax,0.007819045587792822,0.15483296430872248
30_30,160,3,Ken,-0.010343455930868143,0.06595500954192526
30_30,160,3,kAB,-0.0036653875174039244,0.14333054290160485
30_30,160,3,kAN,0.025022486620915663,0.11691069402518235
30_30,160,3,kAOH,0.09588524798054404,0.29083152979783794
30_30,160,3,kNH,1.431991053791579e-05,0.0024730526796193277
30_30,161,0,kcat1,0.38727763343519556,0.48773216291447974
30_30,161,0,kcat2,-0.0206816175979287,0.18232472565021027
30_30,161,0,Km1,0.08441778902100482,0.3466257412021013
30_30,161,0,Km2,-0.005404131918695853,0.1462745730864107
30_30,161,0,Tmax,-0.013917658442453379,0.15091797458329062
30_30,161,0,Ken,-0.013939771878089584,0.06004644614904261
30_30,161,0,kAB,-0.008003719890982627,0.1796679314100166
30_30,161,0,kAN,0.02174698270924754,0.10439583487854456
30_30,161,0,kAOH,0.07210932789456811,0.3035525019792689
30_30,161,0,kNH,-0.00021359681409408298,3.715497241548388e-05
30_30,161,1,kcat1,0.0013446847913718455,0.07837320595442605
30_30,161,1,kcat2,0.19137913399748271,0.46590803959166366
30_30,161,1,Km1,0.0004864491279267501,0.1735639823148962
30_30,161,1,Km2,0.11813003306261217,0.8817012065506692
30_30,161,1,Tmax,0.1397907634050637,0.3258960071084091
30_30,161,1,Ken,0.05183164126740912,0.12039412097978501
30_30,161,1,kAB,0.029655742957575424,0.17939877689856887
30_30,161,1,kAN,0.010019456062390623,0.4718445973959583
30_30,161,1,kAOH,0.010643423906792375,0.12133969977928068
30_30,161,1,kNH,0.013842164139735163,0.024992177811693786
30_30,161,2,kcat1,0.001340110361067763,0.07837320595442608
30_30,161,2,kcat2,0.18796059530956113,0.3573587373285715
30_30,161,2,Km1,0.0004990698324562035,0.17356398231489634
30_30,161,2,Km2,0.11815921464575871,0.8817012065506686
30_30,161,2,Tmax,0.13978746282334037,0.3258960071084093
30_30,161,2,Ken,0.05182262437913875,0.12039412097978505
30_30,161,2,kAB,0.029662936759254882,0.17939877689856887
30_30,161,2,kAN,0.010042800373757484,0.47184459739595824
30_30,161,2,kAOH,0.010634158147595569,0.12133969977928083
30_30,161,2,kNH,0.013838218122930216,0.024992177811693793
30_30,161,3,kcat1,0.38572851867723174,0.49660989013339696
30_30,161,3,kcat2,-0.002345656253099476,0.19622741928209605
30_30,161,3,Km1,0.0917841821143834,0.28720635225952423
30_30,161,3,Km2,0.007287323683623697,0.22716419082278777
30_30,161,3,Tmax,0.00750005101565816,0.15605734831007642
30_30,161,3,Ken,-0.010445735422484493,0.06652655339817125
30_30,161,3,kAB,-0.003759612555624021,0.14502450708076675
30_30,161,3,kAN,0.024970268835809762,0.11789651486288083
30_30,161,3,kAOH,0.09560755435434784,0.2927169813890055
30_30,161,3,kNH,1.624543669128824e-05,0.002467827060339692
30_30,162,0,kcat1,0.38405118683586403,0.48527100774215703
30_30,162,0,kcat2,-0.020712987460902634,0.18418115575654842
30_30,162,0,Km1,0.0840832027617393,0.3486247580887979
30_30,162,0,Km2,-0.005429748229953341,0.14772839149731187
30_30,162,0,Tmax,-0.013914196056863904,0.15237012201627223
30_30,162,0,Ken,-0.013973155276672049,0.06066465087206037
30_30,162,0,kAB,-0.00804291869577769,0.1815079560950315
30_30,162,0,kAN,0.02167371441067273,0.1050977524987919
30_30,162,0,kAOH,0.07175592316822621,0.305501994177246
30_30,162,0,kNH,-0.0002118279545598158,3.7061147121536995e-05
30_30,162,1,kcat1,0.0012541295851577646,0.07811202341410357
30_30,162,1,kcat2,0.19216038536566712,0.4669004411031081
30_30,162,1,Km1,0.000539809260043325,0.17373440280158636
30_30,162,1,Km2,0.11795116718814339,0.8923876923059885
30_30,162,1,Tmax,0.13880878963882562,0.3250381457421816
30_30,162,1,Ken,0.05159952906851535,0.12011873928025328
30_30,162,1,kAB,0.02962442266458994,0.17938621818243944
30_30,162,1,kAN,0.010123079756477195,0.47723646278804804
30_30,162,1,kAOH,0.010853574620429011,0.1224241756085439
30_30,162,1,kNH,0.013905444775214866,0.025099720943472674
30_30,162,2,kcat1,0.0012495756902592275,0.07811202341410364
30_30,162,2,kcat2,0.18869078071566672,0.3582937468840396
30_30,162,2,Km1,0.0005524053043886502,0.17373440280158656
30_30,162,2,Km2,0.11798068231315408,0.8923876923059884
30_30,162,2,Tmax,0.13880553013682492,0.32503814574218187
30_30,162,2,Ken,0.051590487040034765,0.12011873928025332
30_30,162,2,kAB,0.029631667785955402,0.1793862181824395
30_30,162,2,kAN,0.010146618748570816,0.477236462788048
30_30,162,2,kAOH,0.010844295234806269,0.12242417560854413
30_30,162,2,kNH,0.01390148571829114,0.025099720943472677
30_30,162,3,kcat1,0.3831291659462749,0.4946788747835193
30_30,162,3,kcat2,-0.002518532008437552,0.19814734675943402
30_30,162,3,Km1,0.09140503420309905,0.28910631834313133
30_30,162,3,Km2,0.007139948876318202,0.2291676362314237
30_30,162,3,Tmax,0.007185407920355015,0.1572816412336601
30_30,162,3,Ken,-0.010546057482936223,0.06709822053054544
30_30,162,3,kAB,-0.0038525853578304002,0.14671854783194765
30_30,162,3,kAN,0.02491626136121496,0.11887839372435703
30_30,162,3,kAOH,0.09532452837160926,0.2945958920610411
30_30,162,3,kNH,1.8263428400946185e-05,0.0024624572947417127
30_30,163,0,kcat1,0.3808380583063899,0.4828201597839694
30_30,163,0,kcat2,-0.02074246153287847,0.18603018727854467
30_30,163,0,Km1,0.08375534608601198,0.3506191677734832
30_30,163,0,Km2,-0.005454662271294828,0.14917622767230634
30_30,163,0,Tmax,-0.01390957897910078,0.15381614801180266
30_30,163,0,Ken,-0.014005072523138793,0.06128052522708569
30_30,163,0,kAB,-0.00808114472030427,0.18334072549626435
30_30,163,0,kAN,0.021599192467983253,0.10579646550875593
30_30,163,0,kAOH,0.07140040586091954,0.3074408467790881
30_30,163,0,kNH,-0.0002100966318618542,3.6968771713559655e-05
30_30,163,1,kcat1,0.001172331043930466,0.07786094557861578
30_30,163,1,kcat2,0.19293376249230276,0.46788470894498185
30_30,163,1,Km1,0.000593522275425511,0.17390782376937883
30_30,163,1,Km2,0.11777040408717149,0.9031743243558258
30_30,163,1,Tmax,0.13783577391997154,0.32419067910467286
30_30,163,1,Ken,0.05136908857762062,0.11984731084881674
30_30,163,1,kAB,0.02959355052410181,0.17937401802963238
30_30,163,1,kAN,0.01022575232587585,0.4826711229510325
30_30,163,1,kAOH,0.011064260239692843,0.12351678435673293
30_30,163,1,kNH,0.013968247030681002,0.025206990864462948
30_30,163,2,kcat1,0.0011677974039906284,0.07786094557861585
30_30,163,2,kcat2,0.18941402615469868,0.3592195219889512
30_30,163,2,Km1,0.0006060937722285302,0.17390782376937908
30_30,163,2,Km2,0.11780025300876794,0.9031743243558256
30_30,163,2,Tmax,0.13783255456903704,0.3241906791046732
30_30,163,2,Ken,0.05136002256528316,0.11984731084881678
30_30,163,2,kAB,0.029600846316687048,0.17937401802963257
30_30,163,2,kAN,0.010249487664468013,0.4826711229510324
30_30,163,2,kAOH,0.01105496931173652,0.12351678435673318
30_30,163,2,kNH,0.013964275512261388,0.025206990864462955
30_30,163,3,kcat1,0.3805306310492204,0.4927478249271324
30_30,163,3,kcat2,-0.002689910582659381,0.20006259247790895
30_30,163,3,Km1,0.09103185768866304,0.2910088847735781
30_30,163,3,Km2,0.0069940922975711035,0.2311639638353113
30_30,163,3,Tmax,0.006875052035317636,0.1585056796940294
30_30,163,3,Ken,-0.010644428405912204,0.06766986197585599
30_30,163,3,kAB,-0.003944351151038598,0.1484123546311038
30_30,163,3,kAN,0.024860499097118703,0.1198562842729961
30_30,163,3,kAOH,0.09503637888318375,0.2964681428205056
30_30,163,3,kNH,2.0361756283325696e-05,0.0024569477151654734
30_30,164,0,kcat1,0.37763869219087165,0.480379929851421
30_30,164,0,kcat2,-0.020770040302261428,0.1878716077759312
30_30,164,0,Km1,0.08343411921274205,0.35260863576765605
30_30,164,0,Km2,-0.0054788515207688845,0.1506179299841173
30_30,164,0,Tmax,-0.013903803887709518,0.15525589194168507
30_30,164,0,Ken,-0.014035520102270199,0.061893998699296175
30_30,164,0,kAB,-0.008118372696241891,0.18516602843615584
30_30,164,0,kAN,0.021523486103764138,0.1064919081369996
30_30,164,0,kAOH,0.07104293404040164,0.30936889679715346
30_30,164,0,kNH,-0.00020836491877499058,3.687786723595254e-05
30_30,164,1,kcat1,0.001098436301782499,0.07761961811966364
30_30,164,1,kcat2,0.19369921944905066,0.4688610662256046
30_30,164,1,Km1,0.0006474654604804073,0.17408442044654948
30_30,164,1,Km2,0.11758765947914446,0.9140624754149513
30_30,164,1,Tmax,0.13687159311504574,0.32335328399645225
30_30,164,1,Ken,0.051140277174342524,0.11957963381443934
30_30,164,1,kAB,0.029563175896247306,0.17936257288771965
30_30,164,1,kAN,0.010327435531399679,0.4881494217818159
30_30,164,1,kAOH,0.011275557869714927,0.12461762760410043
30_30,164,1,kNH,0.014030572692559756,0.025313989681142395
30_30,164,2,kcat1,0.001093922243181245,0.0776196181196637
30_30,164,2,kcat2,0.1901302913753268,0.36013617160098416
30_30,164,2,Km1,0.0006600124565979883,0.17408442044654973
30_30,164,2,Km2,0.11761784244506025,0.9140624754149508
30_30,164,2,Tmax,0.13686841286617069,0.32335328399645247
30_30,164,2,Ken,0.05113118820360755,0.11957963381443935
30_30,164,2,kAB,0.029570521671238383,0.17936257288771973
30_30,164,2,kAN,0.010351368891243426,0.48814942178181586
30_30,164,2,kAOH,0.011266257599050923,0.12461762760410061
30_30,164,2,kNH,0.014026589206550167,0.025313989681142398
30_30,164,3,kcat1,0.3779333292034157,0.49081733913946185
30_30,164,3,kcat2,-0.0028597505434879928,0.20197284869006263
30_30,164,3,Km1,0.09066463803948897,0.29291369574040615
30_30,164,3,Km2,0.0068497709207614365,0.2331531088966735
30_30,164,3,Tmax,0.006568989117409272,0.15972932363297648
30_30,164,3,Ken,-0.010740838467174803,0.06824133472609299
30_30,164,3,kAB,-0.00403488616219479,0.15010560729986677
30_30,164,3,kAN,0.02480304028078335,0.12083020800350264
30_30,164,3,kAOH,0.09474329075577127,0.2983335925971182
30_30,164,3,kNH,2.2546443104397796e-05,0.002451302780131426
30_30,165,0,kcat1,0.3744535212201925,0.4779506238898576
30_30,165,0,kcat2,-0.020795742689683212,0.18970521014071584
30_30,165,0,Km1,0.08311943056690232,0.3545928426333095
30_30,165,0,Km2,-0.00550230081889128,0.15205334795832556
30_30,165,0,Tmax,-0.013896867731690122,0.15668920562855868
30_30,165,0,Ken,-0.014064495850359331,0.06250499999336848
30_30,165,0,kAB,-0.008154580861167264,0.1869836747561
30_30,165,0,kAN,0.021446657757286623,0.10718399964236724
30_30,165,0,kAOH,0.070683652970158,0.3112859836336148
30_30,165,0,kNH,-0.00020661012997577654,3.678835778297953e-05
30_30,165,1,kcat1,0.0010316519571240226,0.07738776807672183
30_30,165,1,kcat2,0.19445653495175722,0.4698298416676201
30_30,165,1,Km1,0.0007013673344429361,0.17426461490024514
30_30,165,1,Km2,0.11740241796287204,0.9250539060441579
30_30,165,1,Tmax,0.13591643996461397,0.32252555366191404
30_30,165,1,Ken,0.050913235641780394,0.11931546839163704
30_30,165,1,kAB,0.02953315084958852,0.1793525038945595
30_30,165,1,kAN,0.010427643355533249,0.493672605077538
30_30,165,1,kAOH,0.011487685876197782,0.12572686751817205
30_30,165,1,kNH,0.014092491856878888,0.025420715995572593
30_30,165,2,kcat1,0.0010271563668079443,0.07738776807672186
30_30,165,2,kcat2,0.19083959009640308,0.3610438194277095
30_30,165,2,Km1,0.0007138899631394028,0.1742646149002454
30_30,165,2,Km2,0.11743293527522093,0.9250539060441574
30_30,165,2,Tmax,0.1359132983051675,0.32252555366191427
30_30,165,2,Ken,0.05090412482026326,0.11931546839163706
30_30,165,2,kAB,0.029540546052551096,0.1793525038945596
30_30,165,2,kAN,0.01045177649449344,0.4936726050775379
30_30,165,2,kAOH,0.011478378406752815,0.12572686751817225
30_30,165,2,kNH,0.014088497036046106,0.02542071599557259
30_30,165,3,kcat1,0.3753377325247488,0.48888805868923213
30_30,165,3,kcat2,-0.003027952132760168,0.20387778285302058
30_30,165,3,Km1,0.09030344034246754,0.2948203922617588
30_30,165,3,Km2,0.006706947358778772,0.235135074639191
30_30,165,3,Tmax,0.006267273620430446,0.160952445016437
30_30,165,3,Ken,-0.010835323445429491,0.06881249743543684
30_30,165,3,kAB,-0.004124136472971468,0.1517979848861376
30_30,165,3,kAN,0.024743951838183818,0.12180023495625449
30_30,165,3,kAOH,0.0944453928397097,0.3001921312624846
30_30,165,3,kNH,2.481096323341702e-05,0.00244552689565911
30_30,166,0,kcat1,0.3712829223003365,0.4755325051930971
30_30,166,0,kcat2,-0.020819597663702068,0.19153079288263242
30_30,166,0,Km1,0.08281119821485067,0.35657146808594625
30_30,166,0,Km2,-0.005525044483771132,0.15348231116071084
30_30,166,0,Tmax,-0.013888791566510352,0.15811593300300145
30_30,166,0,Ken,-0.014092003524012518,0.06311345920351648
30_30,166,0,kAB,-0.008189789092822902,0.1887934484020135
30_30,166,0,kAN,0.021368728536677796,0.10787269242477784
30_30,166,0,kAOH,0.07032265925257492,0.31319196039284797
30_30,166,0,kNH,-0.00020484318544877812,3.670002212658855e-05
30_30,166,1,kcat1,0.0009716799149767305,0.07716476662469027
30_30,166,1,kcat2,0.19520576853941318,0.4707915290227544
30_30,166,1,Km1,0.0007554069821114021,0.17444903117413296
30_30,166,1,Km2,0.11721500607597873,0.9361510655487691
30_30,166,1,Tmax,0.13497017056954386,0.3217069523740728
30_30,166,1,Ken,0.050687811133700515,0.11905459047554524
30_30,166,1,kAB,0.029503664650001565,0.17934458893566219
30_30,166,1,kAN,0.010526789462375395,0.4992423845365135
30_30,166,1,kAOH,0.011700174051086759,0.1268447581669413
30_30,166,1,kNH,0.014153969733706572,0.025527166481751046
30_30,166,2,kcat1,0.0009672022256706412,0.07716476662469032
30_30,166,2,kcat2,0.19154176570546746,0.3619426472900827
30_30,166,2,Km1,0.0007679054197011351,0.17444903117413318
30_30,166,2,Km2,0.1172458580729688,0.9361510655487689
30_30,166,2,Tmax,0.1349670670781576,0.3217069523740731
30_30,166,2,Ken,0.0506786795985815,0.11905459047554527
30_30,166,2,kAB,0.029511108720910895,0.1793445889356623
30_30,166,2,kAN,0.01055112415859057,0.49924238453651354
30_30,166,2,kAOH,0.011690861110878737,0.12684475816694146
30_30,166,2,kNH,0.01414996432192945,0.02552716648175105
30_30,166,3,kcat1,0.37274429636014056,0.4869601450758374
30_30,166,3,kcat2,-0.0031945401188348006,0.2057770339124786
30_30,166,3,Km1,0.0899481805847534,0.29672859921288625
30_30,166,3,Km2,0.006565616649318776,0.23710993815303338
30_30,166,3,Tmax,0.005969899065518307,0.1621749076015752
30_30,166,3,Ken,-0.010927865092452624,0.06938320909343917
30_30,166,3,kAB,-0.004212120537636547,0.15348912440194068
30_30,166,3,kAN,0.024683269520555842,0.12276649658628136
30_30,166,3,kAOH,0.0941427830540763,0.30204368552036753
30_30,166,3,kNH,2.714385361182076e-05,0.0024396244999357703
30_30,167,0,kcat1,0.3681272662737487,0.4731258277199111
30_30,167,0,kcat2,-0.02084163409067346,0.19334816201600727
30_30,167,0,Km1,0.08250931147209155,0.35854419871018467
30_30,167,0,Km2,-0.005547100930186293,0.1549046678482205
30_30,167,0,Tmax,-0.013879596281126758,0.15953592744416728
30_30,167,0,Ken,-0.014118060483383538,0.06371931023484122
30_30,167,0,kAB,-0.008224011120712282,0.19059515924678044
30_30,167,0,kAN,0.021289720843767623,0.10855793010181931
30_30,167,0,kAOH,0.06996004260623742,0.31508667788240313
30_30,167,0,kNH,-0.0002030873667769264,3.6612940704243934e-05
30_30,167,1,kcat1,0.0009184034385386261,0.07694992559094416
30_30,167,1,kcat2,0.19594716156707065,0.4717468004380063
30_30,167,1,Km1,0.0008098931248772447,0.17463847436421504
30_30,167,1,Km2,0.11702624619076353,0.9473568627764061
30_30,167,1,Tmax,0.13403261151048818,0.32089685390088557
30_30,167,1,Ken,0.05046379306960268,0.11879667394028809
30_30,167,1,kAB,0.029474939570412008,0.17933975893276358
30_30,167,1,kAN,0.01062545568604625,0.5048609223753382
30_30,167,1,kAOH,0.011912509575970466,0.12797163362282984
30_30,167,1,kNH,0.014215119441222999,0.02563327581686771
30_30,167,2,kcat1,0.0009139438512769509,0.07694992559094423
30_30,167,2,kcat2,0.19223678982725753,0.3628329133989827
30_30,167,2,Km1,0.0008223675836544327,0.17463847436421537
30_30,167,2,Km2,0.11705743320945182,0.9473568627764057
30_30,167,2,Tmax,0.13402954590343066,0.32089685390088585
30_30,167,2,Ken,0.050454641992644184,0.11879667394028813
30_30,167,2,kAB,0.02948243202321423,0.1793397589327637
30_30,167,2,kAN,0.010649993718515327,0.5048609223753382
30_30,167,2,kAOH,0.011903192199535513,0.12797163362283007
30_30,167,2,kNH,0.014211104234277051,0.025633275816867713
30_30,167,3,kcat1,0.37015346760155915,0.485033682775693
30_30,167,3,kcat2,-0.0033595488806301243,0.20767021167405286
30_30,167,3,Km1,0.08959872041047237,0.2986379079429389
30_30,167,3,Km2,0.006425830432088645,0.23907784429030868
30_30,167,3,Tmax,0.005676853126775419,0.16339658091813894
30_30,167,3,Ken,-0.011018435485972554,0.06995332292928126
30_30,167,3,kAB,-0.004298895506673652,0.15517864744622512
30_30,167,3,kAN,0.024621022621933438,0.12372917179734784
30_30,167,3,kAOH,0.0938355500554683,0.3038881840331618
30_30,167,3,kNH,2.9533773872997968e-05,0.0024335945923382803
30_30,168,0,kcat1,0.36498692724067106,0.47073083821422984
30_30,168,0,kcat2,-0.020861886680172234,0.19515712980037098
30_30,168,0,Km1,0.08221366225994682,0.3605107371603651
30_30,168,0,Km2,-0.005568476524507007,0.1563202754076143
30_30,168,0,Tmax,-0.013869298616539598,0.16094905264435866
30_30,168,0,Ken,-0.014142685666235642,0.06432248861489173
30_30,168,0,kAB,-0.008257250741075481,0.19238862027723194
30_30,168,0,kAN,0.021209667580115166,0.10923965492731426
30_30,168,0,kAOH,0.06959590919113236,0.3169699992723511
30_30,168,0,kNH,-0.00020136432760387487,3.6527249094350755e-05
30_30,168,1,kcat1,0.000871789506685826,0.07674263364831009
30_30,168,1,kcat2,0.19668031781130965,0.47269634922575804
30_30,168,1,Km1,0.0008644874041182389,0.17483390899466988
30_30,168,1,Km2,0.11683528174457279,0.9586746058288754
30_30,168,1,Tmax,0.13310361902074827,0.3200944482914992
30_30,168,1,Ken,0.050241427394827363,0.11854044525110594
30_30,168,1,kAB,0.029446745043473537,0.17933910092586858
30_30,168,1,kAN,0.010723079752690635,0.5105307170524626
30_30,168,1,kAOH,0.012124771716719671,0.12910767085808256
30_30,168,1,kNH,0.01427611552001989,0.025738984619632473
30_30,168,2,kcat1,0.0008673486605570194,0.07674263364831012
30_30,168,2,kcat2,0.19292455410937742,0.3637148228220987
30_30,168,2,Km1,0.0008769381396270214,0.17483390899467008
30_30,168,2,Km2,0.11686680406538433,0.9586746058288744
30_30,168,2,Tmax,0.13310059103724162,0.3200944482914995
30_30,168,2,Ken,0.05023225802841238,0.11854044525110594
30_30,168,2,kAB,0.029454285368716866,0.17933910092586855
30_30,168,2,kAN,0.010747822913152367,0.5105307170524622
30_30,168,2,kAOH,0.012115450678306747,0.12910767085808275
30_30,168,2,kNH,0.01427209126705013,0.025738984619632477
30_30,168,3,kcat1,0.367565887727595,0.48310894568009227
30_30,168,3,kcat2,-0.003522881727788136,0.20955692299851403
30_30,168,3,Km1,0.08925512301357627,0.30054795459238026
30_30,168,3,Km2,0.0062875271743624995,0.24103904510938745
30_30,168,3,Tmax,0.0053881118108200145,0.1646173656340606
30_30,168,3,Ken,-0.011107070620990298,0.07052262404977229
30_30,168,3,kAB,-0.004384426066507266,0.15686617286691687
30_30,168,3,kAN,0.02455728429991281,0.12468851397555666
30_30,168,3,kAOH,0.09352378722445319,0.30572558724247195
30_30,168,3,kNH,3.1998650201451397e-05,0.0024274393916236957
30_30,169,0,kcat1,0.3618622821115791,0.46834780305458945
30_30,169,0,kcat2,-0.02088037919126453,0.1969575179011076
30_30,169,0,Km1,0.08192415035906934,0.3624707990743172
30_30,169,0,Km2,-0.005589165002295401,0.15772899408288474
30_30,169,0,Tmax,-0.013857909933326843,0.1623551754536059
30_30,169,0,Ken,-0.014165895600848402,0.06492293397781412
30_30,169,0,kAB,-0.00828950230287017,0.19417365229279787
30_30,169,0,kAN,0.02112861577815018,0.10991780882604076
30_30,169,0,kAOH,0.06923040262603151,0.31884179208367425
30_30,169,0,kNH,-0.00019966389600575255,3.6442950519321124e-05
30_30,169,1,kcat1,0.000831683937144741,0.0765423141372993
30_30,169,1,kcat2,0.19740496790956188,0.4736408066627624
30_30,169,1,Km1,0.0009191955060803318,0.17503641182606122
30_30,169,1,Km2,0.11664204479978885,0.9701077826215254
30_30,169,1,Tmax,0.1321829463756969,0.31929876908475957
30_30,169,1,Ken,0.050020610851905054,0.11828498124695049
30_30,169,1,kAB,0.029419105094786038,0.1793438443881077
30_30,169,1,kAN,0.010819659738463737,0.5162545625457683
30_30,169,1,kAOH,0.012337638830060957,0.1302526992010332
30_30,169,1,kNH,0.014336992017270737,0.025844245449945957
30_30,169,2,kcat1,0.0008272628974110614,0.07654231413729934
30_30,169,2,kcat2,0.19360478569438488,0.36458845297373704
30_30,169,2,Km1,0.0009316229260238072,0.17503641182606158
30_30,169,2,Km2,0.11667390273017547,0.9701077826215252
30_30,169,2,Tmax,0.13217995586001488,0.31929876908475985
30_30,169,2,Ken,0.05001142447842631,0.11828498124695051
30_30,169,2,kAB,0.02942669287662804,0.17934384438810777
30_30,169,2,kAN,0.010844609869135014,0.5162545625457685
30_30,169,2,kAOH,0.012328316032093174,0.1302526992010334
30_30,169,2,kNH,0.014332959472489972,0.025844245449945964
30_30,169,3,kcat1,0.3649821629672137,0.48118631846850335
30_30,169,3,kcat2,-0.0036845000248837733,0.2114367686653845
30_30,169,3,Km1,0.08891739043289641,0.30245840518968237
30_30,169,3,Km2,0.00615073004406994,0.24299388402729402
30_30,169,3,Tmax,0.005103669325294658,0.1658371968087391
30_30,169,3,Ken,-0.011193777377973576,0.07109094837585377
30_30,169,3,kAB,-0.0044687050740694146,0.15855131380422302
30_30,169,3,kAN,0.024492115728780694,0.12564484948632787
30_30,169,3,kAOH,0.09320782222278787,0.30755587941907336
30_30,169,3,kNH,3.455490896551823e-05,0.0024211627083345305
30_30,170,0,kcat1,0.35875371031805336,0.4659769782673365
30_30,170,0,kcat2,-0.02089710483723779,0.19874915012754077
30_30,170,0,Km1,0.08164069372761595,0.3644240972680472
30_30,170,0,Km2,-0.005609148020443794,0.15913070123832287
30_30,170,0,Tmax,-0.013845436525556627,0.16375416664399703
30_30,170,0,Ken,-0.014187707970493634,0.06552058651475909
30_30,170,0,kAB,-0.008320751055348432,0.19595008824038507
30_30,170,0,kAN,0.021046623294684437,0.11059232564236808
30_30,170,0,kAOH,0.06886366572579103,0.3207019324007376
30_30,170,0,kNH,-0.00019794996224059035,3.635991188904624e-05
30_30,170,1,kcat1,0.000797877795553158,0.07634853285396298
30_30,170,1,kcat2,0.19812085681772307,0.47458105974351994
30_30,170,1,Km1,0.0009739430992870878,0.17524709909794992
30_30,170,1,Km2,0.11644612133460824,0.9816602974666874
30_30,170,1,Tmax,0.13127043520420612,0.3185090943780055
30_30,170,1,Ken,0.049801364953525024,0.11802962683840584
30_30,170,1,kAB,0.029392001803058673,0.1793552757942332
30_30,170,1,kAN,0.010915038408399013,0.5220354793571592
30_30,170,1,kAOH,0.012551324135395045,0.1314068316490349
30_30,170,1,kNH,0.014397800737157782,0.025949024288472056
30_30,170,2,kcat1,0.0007934779097323881,0.07634853285396302
30_30,170,2,kcat2,0.1942773021304744,0.36545409381710287
